Image Path,Source URL,category,filename,canonical_label
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_3208448044096654202.jpg,https://th.bing.com/th/id/OIP.dFIT7widA5hlifnhbv839QHaFL?w=244&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4850282972199492070.jpg,https://th.bing.com/th/id/OIP.X43cbLU3RZDyF74S4C6NjgAAAA?w=167&h=176&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2727708630015423603.jpg,https://th.bing.com/th/id/OIP.x2Vr5iUjYpMeJ1Cvxqb8UwAAAA?w=212&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8946887801562513943.jpg,https://th.bing.com/th/id/OIP.ujc2FoMH3By5YV68zY75nwHaEK?w=300&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7778336228815056630.jpg,https://th.bing.com/th/id/OIP.PWHIMODBnF74JilmO3fnZAHaEK?w=300&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4259628740503931109.jpg,https://th.bing.com/th/id/OIP.jYOIcgUIoyWPVUAX6DQf9AHaHa?w=169&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4510494646858431345.jpg,https://th.bing.com/th/id/OIP.nXn1yUv_M3RW24V1OH93KwHaEB?w=292&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_5050427199351713266.jpg,https://th.bing.com/th/id/OIP.NHHVdg4ivP5qvJf3rwUK7AHaE7?w=254&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_3507445546468681496.jpg,https://th.bing.com/th/id/OIP.Q_bn_gksl5SEqsrjbRUrNQHaEK?w=322&h=181&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8396678146754573723.jpg,https://th.bing.com/th/id/OIP.m0_eItTh1aJ_0QW-_CFBbwHaGF?w=205&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7296885053429224147.jpg,https://th.bing.com/th/id/OIP.uEgwjbAN-0HNVdgUy-oNHAAAAA?w=151&h=129&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4340993420058932720.jpg,https://th.bing.com/th/id/OIP.GzIlizfTa7kV2355eByUXwHaEK?w=283&h=181&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6592478651537241141.jpg,https://th.bing.com/th/id/OIP.CCJ6mxdY37SsbMtDDLlKHwHaEM?w=320&h=181&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1897593120821847010.jpg,https://th.bing.com/th/id/OIP.0QszispOrdhxgDwAC2raPgHaEj?w=220&h=181&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_106805703881336311.jpg,https://th.bing.com/th/id/OIP.Lc5AhYv3_u2OAQqseONuwQHaE8?w=247&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8837724989059815415.jpg,https://th.bing.com/th/id/OIP.wSQek25-2s49H1Io0cFo7AHaD3?w=345&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7410370836236955924.jpg,https://th.bing.com/th/id/OIP.n1gRBP1YtHD7hm6TOb87MgHaEK?w=321&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_5463114644690747459.jpg,https://th.bing.com/th/id/OIP.KbTDtd-A26TOsQ0AnPZEAQHaFW?w=249&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4254736288015188933.jpg,https://th.bing.com/th/id/OIP.taqfVNCi-IAhZd7fEDf0YgHaHa?w=157&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8595698478525392120.jpg,https://th.bing.com/th/id/OIP.mMcta12-9LThG5JBVqG9BwAAAA?w=115&h=90&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1081366563408836686.jpg,https://th.bing.com/th/id/OIP.K3C3gwrB5i7PuIMyZomQuQHaEK?w=294&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2971382424585597164.jpg,https://th.bing.com/th/id/OIP.MhgBQpA3JUp12wvcA_f4PAAAAA?w=195&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4072626693000491163.jpg,https://th.bing.com/th/id/OIP.BN-RDoXWbh5F22SL9RR-7gHaL4?w=117&h=187&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_862174418098572619.jpg,https://th.bing.com/th/id/OIP.zaOnrpCglYZ7cI_fneY-kwAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7459912652394871259.jpg,https://th.bing.com/th/id/OIP.be_kVG8WgZ_Lel97q_fAiQHaFL?w=267&h=187&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4060912371876052904.jpg,https://th.bing.com/th/id/OIP.PpGW2uM6rWgKhL9d3QaqWQHaE4?w=284&h=187&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2858747893026300610.jpg,https://th.bing.com/th/id/OIP.Xo7SikOFrE7mYVQu5auJvAHaE6?w=242&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7203562198325882851.jpg,https://th.bing.com/th/id/OIP.OPSQYXi12B3Lg7_AXjavMgHaHa?w=164&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2169314399556675741.jpg,https://th.bing.com/th/id/OIP.pC9pg50EFJ7Q2C0ZBFIYiQHaIX?w=166&h=187&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2022068125604670820.jpg,https://th.bing.com/th/id/OIP.U6APPuQ84ofo_ZyFC1_BmgHaEK?w=332&h=187&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6567446187276461048.jpg,https://th.bing.com/th/id/OIP.wmRC5q1qPRV7mLzixuWexQHaJf?w=122&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1251197951733071012.jpg,https://th.bing.com/th/id/OIP.--r74twq6b9qK3NyspqcUgHaFc?w=216&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2117524739404259195.jpg,https://th.bing.com/th/id/OIP.gacC3-Zqql3fr4MX10ZWGQHaL3?w=115&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8819748146760905218.jpg,https://th.bing.com/th/id/OIP.BGR4yxrQQbk3V5CLPARFjwHaEK?w=321&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2558431610827874004.jpg,https://th.bing.com/th/id/OIP.O-YD0GRV4Kld88iBWYEQUgHaGU?w=151&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7490374272417826938.jpg,https://th.bing.com/th/id/OIP.lLGe17HfauzDS-SGXlJTAwHaE8?w=269&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_9013702469188534127.jpg,https://th.bing.com/th/id/OIP.IJxDbWwXR_dsU2lxqM1bdAHaH0?w=171&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1644442484631170117.jpg,https://th.bing.com/th/id/OIP.6QjwoAIHfBtWL7DF0RDdRgHaEK?w=284&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7606264360109321796.jpg,https://th.bing.com/th/id/OIP.TAb-xjlcJBDQoOx4ayCqZQAAAA?w=144&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_5880364964613674883.jpg,https://th.bing.com/th/id/OIP.hlX5TB44uQSxffQM-CNEOQHaJD?w=138&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_5656342608340529266.jpg,https://th.bing.com/th/id/OIP.aG2Mt0Fyaap5Kl8_WDjgCAHaEK?w=322&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_5308066808872960228.jpg,https://th.bing.com/th/id/OIP.nNC0NPK6FvkIh0jZKBlOkwHaEK?w=322&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7068603292315776434.jpg,https://th.bing.com/th/id/OIP.oNsdPnCwmKPXGwuwkA5zkAHaE9?w=217&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_9207801534542351958.jpg,https://th.bing.com/th/id/OIP.ZLV_hDNlsPdO2HUrqNANYQHaHa?w=167&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7514984640936185036.jpg,https://th.bing.com/th/id/OIP.XS_zzzNcUEIpv-nVmOM0RwAAAA?w=164&h=129&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4482288787342508219.jpg,https://th.bing.com/th/id/OIP.hEjZ-dwOLTxKAS8AL_JKkgHaE8?w=262&h=184&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8219443425549973862.jpg,https://th.bing.com/th/id/OIP.4aXdBs0XmqRTCTiJuqQo7gAAAA?w=167&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8223681725467286132.jpg,https://th.bing.com/th/id/OIP.14lwRmexiZSUgx2kJjo2zwHaCZ?w=326&h=113&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7036538762727056257.jpg,https://th.bing.com/th/id/OIP.r6PVg-IhGbO6HOnH_iliGQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_515099534591986666.jpg,https://th.bing.com/th/id/OIP.dWePL0kQNVFuWZEyDnJzdAHaE8?w=276&h=184&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_481420951076612528.jpg,https://th.bing.com/th/id/OIP.YFQ6O2VM-sIWhV-y9qZKtAHaE8?w=262&h=184&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6818497891860342547.jpg,https://th.bing.com/th/id/OIP.b_say9XznxYG8pZ_4iDeggHaGU?w=203&h=184&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4639312072459592292.jpg,https://th.bing.com/th/id/OIP.Y84nPJxORgiwxibUyCJpgAAAAA?w=116&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7609138291866960926.jpg,https://th.bing.com/th/id/OIP.28y2g2F93RMUwpPDUPwlqgHaHa?w=174&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8241871260731610329.jpg,https://th.bing.com/th/id/OIP.tMfcyYXb-74Wa4pf66nfpQHaFn?w=229&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4033524864343587193.jpg,https://th.bing.com/th/id/OIP.7gW3quo-xy7-4gJgIuNYmAHaE8?w=278&h=186&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_8333807076278208050.jpg,https://th.bing.com/th/id/OIP.Pgx0ennsL3YxhSJE98pSWgHaHa?w=186&h=186&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6898618354620409637.jpg,https://th.bing.com/th/id/OIP.0Uk0HH_oRvG9JL5qfPe6IwHaEK?w=310&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7302237474452297983.jpg,https://th.bing.com/th/id/OIP.P-8KVbJ9t1Z2HhlIcNaDbgHaF6?w=217&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1470435686444176423.jpg,https://th.bing.com/th/id/OIP.Os--KNZpSJhIqlR8Z5A1owHaKX?w=115&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4309527992667189036.jpg,https://th.bing.com/th/id/OIP.Jt777r0xnMXDAtDMGb9j_AHaHM?w=191&h=186&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_3951280638528707957.jpg,https://th.bing.com/th/id/OIP.p6ygr559CIhMNNScwDmcxgAAAA?w=233&h=186&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1213467689406133766.jpg,https://th.bing.com/th/id/OIP.aYwAd2BPe_VXI3FkzkN5jAHaKe?w=115&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_9005817591504130270.jpg,https://th.bing.com/th/id/OIP.NmvgBhe7lKdMjqXDpuwergHaE8?w=278&h=186&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_499356439818767156.jpg,https://th.bing.com/th/id/OIP.E3lOzZdSoXQxjTyNRxBcRAHaEK?w=280&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4797753795507906244.jpg,https://th.bing.com/th/id/OIP.zkAFf2Kdt6lrQeedEySeKQHaFW?w=179&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6882692540325902169.jpg,https://th.bing.com/th/id/OIP.sMZYqhMlK7QapYhSkFBujAHaE3?w=239&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_151147522605058293.jpg,https://th.bing.com/th/id/OIP.UgCQcYbPtlHyfgk_upB_qgHaJ4?w=118&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2269914351775727099.jpg,https://th.bing.com/th/id/OIP.SWCc2XlpjNPI-59tcvV8jAHaHa?w=157&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_4488642529281557490.jpg,https://th.bing.com/th/id/OIP.C3iGfOKVPvqTpnoFXJKVTAHaFT?w=220&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6766480737544906573.jpg,https://th.bing.com/th/id/OIP.qBbaFben0mT0jLnFDpjTEgHaGF?w=191&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_7666932348776358181.jpg,https://th.bing.com/th/id/OIP.QDhjobwlbxqw-OmAKPjN2gHaEU?w=233&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_3004778407746599150.jpg,https://th.bing.com/th/id/OIP._xX1-MNQp_0ejO8yy58BEQHaE8?w=197&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2666963017116021609.jpg,https://th.bing.com/th/id/OIP.uSGuSylkQChBSimtj1MqqgHaEf?w=275&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_5537262144445844342.jpg,https://th.bing.com/th/id/OIP.itCO7Onhn5bgwhyfnDNEYQAAAA?w=159&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1819844119857552392.jpg,https://th.bing.com/th/id/OIP.7Spuhy862DLKfiBf6f84MgHaHa?w=174&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1689461581665710612.jpg,https://th.bing.com/th/id/OIP.wAT1FIwh-IGhaVvZ0zEveAHaFT?w=233&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1538336225275073333.jpg,https://th.bing.com/th/id/OIP.X55myTdT92SvR9qzM_7erwAAAA?w=125&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6143777547976426383.jpg,https://th.bing.com/th?id=OIF.8CD5MclfUWliRGZV4%2fHdxQ&w=297&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_7264487270063940667.jpg,https://th.bing.com/th/id/OIP.vcx03OwKiGWCb65hTkPJEgHaFc?w=256&h=188&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6702022303403068766.jpg,https://th.bing.com/th/id/OIF.ZSH3Q8K5eSun5klTsSOv5Q?w=321&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_6591436182158660372.jpg,https://th.bing.com/th/id/OIF.OH7aNaTzCINPmfpWZvQo2g?w=212&h=159&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_2439189738308958963.jpg,https://th.bing.com/th/id/OIP.iy_yfR1tpx8hKFwFbTiJcwHaL4?w=117&h=188&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_1653384062548505625.jpg,https://th.bing.com/th/id/OIF.7VieQ8I6q9GbNRmGORnMdw?w=224&h=112&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_3026918725516918875.jpg,https://th.bing.com/th/id/OIF.3ETljzJ3gONkcKKCRp3HCw?w=321&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_5650822924076638928.jpg,https://th.bing.com/th/id/OIP.STmL9V6ZkRQoRHcnNzILggHaE8?w=282&h=188&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_performance_indian_concert/tabla_performance_Indian_concert_2268796013554594736.jpg,https://th.bing.com/th?id=OIF.2%2fXmLS8Uy%2fEcZ%2f3QqNJUJg&w=298&h=180&c=7&r=0&o=5&pid=1.7,tabla performance Indian concert,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_5355348131573912467.jpg,https://th.bing.com/th/id/OIP.UVllSU0mO0aDh_Vieqix9AHaFc?w=255&h=188&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_1342278432382959795.jpg,https://th.bing.com/th/id/OIP.Y-MIOBHL9oi2SRQ9yLFmEQAAAA?w=255&h=188&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_8870911593598847372.jpg,https://th.bing.com/th/id/OIP.42hpyoN6QAtNyIC9eXUxRAHaG7?w=194&h=181&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_5968855501365648728.jpg,https://th.bing.com/th/id/OIP.fan564ObfU2qCf1lMkpRrwHaEK?w=323&h=181&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_9012652183640544719.jpg,https://th.bing.com/th/id/OIP.HhMp3C3v2aYyv9hBQ-q1GwHaFc?w=246&h=181&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_2898248750021656008.jpg,https://th.bing.com/th/id/OIP.JL1fqWjjmU9y9FsRyY4cTwHaFB?w=269&h=181&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_58270531180249369.jpg,https://th.bing.com/th/id/OIP.VgJ7AbEjaB09NDo0ogfSwAHaK0?w=122&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_8489148102593044696.jpg,https://th.bing.com/th/id/OIP.pEvayEoLFgOoQRBbwEBrNwHaFf?w=241&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_2369491897564968137.jpg,https://th.bing.com/th/id/OIP.gjjopVFnQ2tPGbNdRKSCqAHaJ4?w=105&h=181&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_6085428852782440589.jpg,https://th.bing.com/th/id/OIP.gkmoG8muE61fmNxDmYTejgHaE7?w=270&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_5109639205033242468.jpg,https://th.bing.com/th/id/OIP.1WCAtyLfjROQvpy4jBd33gHaL4?w=115&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_6431250314760318274.jpg,https://th.bing.com/th/id/OIP.2LRvZIkd5R9AYIGgpkLUOgHaE7?w=238&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_2757873116111494040.jpg,https://th.bing.com/th/id/OIP.tPo3c7DVr350JW4fstLTlQHaFn?w=211&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_7254464378556838199.jpg,https://th.bing.com/th/id/OIP.LWA-tQD2I1yqzcwemLeQdgHaE7?w=237&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_4105762147815607499.jpg,https://th.bing.com/th/id/OIP.2l1hyNdXeBQiNgSw-rvi9wHaEK?w=284&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_944693344783987323.jpg,https://th.bing.com/th/id/OIP.AvazevnCt1PD8hPztMBzqAHaEm?w=256&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_5820747387440550537.jpg,https://th.bing.com/th/id/OIP.OHMBbKF2Eh70MhmMXYMKuAAAAA?w=268&h=180&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
data_collection/scraper/images/tabla_player_on_stage/tabla_player_on_stage_3073905605638160951.jpg,https://th.bing.com/th/id/OIP.OKprKKUW2d397wI5OoyLFAHaLd?w=117&h=182&c=7&r=0&o=5&pid=1.7,tabla player on stage,,set
